425,498,282,acute
832,678,460,obtuse
943,743,868,acute
368,837,365,not
991,421,170,not
781,912,92,not
516,692,138,not
19,170,893,not
169,793,191,not
650,572,677,acute
810,152,514,not
778,405,503,obtuse
660,729,676,acute
385,27,279,not
442,793,280,not
562,129,90,not
994,20,123,not
729,251,392,not
191,81,613,not
538,831,868,acute
105,311,706,not
109,318,462,not
93,450,510,obtuse
160,834,194,not
58,214,476,not
119,46,862,not
561,279,428,obtuse
632,899,61,not
508,172,339,obtuse
259,377,808,not
265,440,417,acute
807,26,348,not
627,768,590,acute
995,439,68,not
456,15,962,not
180,620,999,not
395,134,133,not
959,85,236,not
118,738,956,not
615,347,138,not
233,589,166,not
252,568,1,not
983,930,637,acute
484,998,907,acute
479,68,495,obtuse
884,34,733,not
327,427,862,not
322,698,537,obtuse
607,985,474,obtuse
949,122,146,not
89,885,532,not
925,706,773,acute
947,255,633,not
306,738,280,not
476,994,52,not
545,848,374,obtuse
491,721,897,obtuse
72,881,550,not
949,598,296,not
4,334,788,not
354,749,58,not
591,821,267,obtuse
958,813,72,not
560,454,150,obtuse
513,844,110,not
785,154,685,obtuse
133,182,217,acute
992,895,801,acute
394,466,207,obtuse
853,705,290,obtuse
404,626,352,obtuse
576,97,47,not
516,12,456,not
241,641,575,obtuse
762,665,394,acute
607,213,608,acute
244,934,878,obtuse
652,116,150,not
956,220,590,not
888,89,839,obtuse
464,872,567,obtuse
102,54,452,not
79,946,152,not
578,173,89,not
63,728,294,not
764,597,526,acute
141,365,351,acute
842,897,407,acute
148,498,910,not
668,56,783,not
810,176,863,obtuse
375,873,31,not
549,113,732,not
121,652,812,not
906,781,898,acute
322,86,810,not
319,643,22,not
336,575,598,acute
357,937,20,not
292,224,193,acute
266,684,178,not
258,508,609,obtuse
708,131,693,obtuse
419,427,135,acute
46,360,549,not
404,461,335,acute
14,168,139,not
986,635,789,acute
90,159,593,not
904,440,769,obtuse
415,492,533,acute
597,856,840,acute
389,817,754,acute
53,555,198,not
229,267,465,obtuse
999,58,342,not
314,770,738,acute
404,743,858,obtuse
77,246,777,not
288,358,750,not
916,224,610,not
170,127,945,not
827,968,144,obtuse
172,87,973,not
254,621,218,not
256,725,581,obtuse
149,486,924,not
920,681,820,acute
566,352,800,obtuse
312,806,994,obtuse
79,537,184,not
896,999,120,obtuse
706,196,343,not
100,110,380,not
962,342,68,not
633,899,317,obtuse
820,250,309,not
463,870,48,not
105,538,707,not
842,609,567,obtuse
652,904,706,acute
241,964,983,acute
905,714,380,obtuse
812,951,117,not
886,461,853,acute
884,133,488,not
798,250,643,obtuse
940,524,673,obtuse
725,717,830,acute
714,421,596,acute
183,496,539,obtuse
124,631,928,not
43,848,298,not
40,810,231,not
762,916,40,not
659,473,839,obtuse
100,78,970,not
339,129,352,acute
172,412,314,obtuse
497,660,310,obtuse
699,936,246,obtuse
93,405,369,obtuse
774,923,687,acute
752,789,714,acute
765,965,547,obtuse
908,703,934,acute
170,606,653,obtuse
471,90,881,not
330,830,976,obtuse
485,552,104,obtuse
484,121,861,not
152,185,465,not
289,172,528,not
416,88,521,not
164,547,375,not
238,832,269,not
854,392,946,obtuse
410,767,339,not
477,425,844,obtuse
323,810,259,not
959,257,627,not
449,503,855,obtuse
94,737,774,obtuse
346,821,38,not
917,163,442,not
731,369,79,not
901,861,610,acute
748,552,975,obtuse
883,745,197,obtuse
901,326,377,not
939,414,455,not
305,422,705,obtuse
529,320,479,acute
31,517,477,not
780,61,421,not
352,71,300,obtuse
147,904,144,not
456,82,287,not
156,1,931,not
683,826,257,obtuse
299,755,656,obtuse
967,242,544,not
561,895,284,not
307,830,941,obtuse
549,271,262,not
209,448,504,obtuse
604,261,437,obtuse
906,127,912,acute
536,377,958,not
454,682,537,acute
592,637,668,acute
781,635,393,obtuse
766,515,661,acute
660,234,652,acute
895,67,234,not
894,638,714,acute
748,908,908,acute
271,548,117,not
239,99,935,not
857,956,323,obtuse
505,495,155,acute
333,448,109,not
634,138,450,not
835,187,977,obtuse
528,377,478,acute
537,291,274,obtuse
366,805,991,obtuse
63,983,545,not
675,57,165,not
269,169,713,not
925,961,668,acute
223,66,130,not
155,236,150,obtuse
538,819,338,obtuse
619,948,319,not
958,390,316,not
908,779,343,obtuse
642,188,130,not
537,105,125,not
647,935,383,obtuse
720,173,762,obtuse
903,350,766,obtuse
820,32,171,not
374,103,311,obtuse
201,53,377,not
33,277,161,not
312,943,984,acute
518,616,327,obtuse
373,661,894,obtuse
8,231,714,not
703,851,369,obtuse
446,304,411,acute
34,196,536,not
308,538,791,obtuse
568,544,714,acute
102,723,71,not
44,908,165,not
184,194,780,not
128,125,637,not
274,954,230,not
557,382,161,not
624,312,897,obtuse
506,704,913,obtuse
658,367,817,obtuse
223,375,542,obtuse
659,123,885,not
706,753,685,acute
186,36,230,not
382,508,294,obtuse
526,454,804,obtuse
423,71,380,obtuse
707,453,701,acute
808,313,649,obtuse
104,429,145,not
883,29,477,not
594,609,376,acute
814,317,57,not
630,72,319,not
442,609,226,obtuse
398,514,237,obtuse
759,873,852,acute
558,224,763,obtuse
242,520,737,obtuse
266,702,948,obtuse
80,455,825,not
202,282,126,obtuse
464,475,945,not
113,982,826,not
468,395,885,not
484,878,879,acute
672,900,434,obtuse
77,865,289,not
876,680,915,acute
77,105,289,not
58,997,645,not
2,890,266,not
560,453,61,not
720,940,441,obtuse
293,457,837,not
844,707,910,acute
24,879,325,not
653,261,745,obtuse
639,423,869,obtuse
390,786,479,obtuse
423,478,702,obtuse
950,856,688,acute
100,241,519,not
411,326,658,obtuse
577,563,77,obtuse
443,955,84,not
780,133,679,obtuse
499,503,73,acute
880,260,440,not
148,85,936,not
798,775,405,acute
370,41,914,not
642,825,977,acute
69,721,955,not
334,543,954,not
475,355,685,obtuse
511,334,769,obtuse
313,616,758,obtuse
684,635,397,acute
297,149,762,not
793,400,977,obtuse
287,872,73,not
648,320,141,not
879,812,907,acute
541,530,437,acute
68,11,811,not
147,378,409,obtuse
690,535,960,obtuse
40,530,335,not
775,717,145,obtuse
940,522,479,obtuse
886,961,147,obtuse
177,605,965,not
137,720,714,acute
558,746,401,obtuse
90,842,41,not
131,713,294,not
944,951,798,acute
331,514,878,not
876,880,93,acute
451,866,8,not
600,239,592,acute
912,214,714,obtuse
461,146,593,obtuse
597,895,887,acute
431,834,292,not
484,561,19,not
825,212,292,not
224,969,621,not
305,266,876,not
644,849,558,acute
466,478,851,obtuse
770,525,795,acute
8,774,803,not
559,881,512,obtuse
427,780,879,acute
46,818,681,not
375,892,139,not
413,912,580,obtuse
300,782,589,obtuse
442,552,27,not
413,494,721,obtuse
382,754,25,not
759,555,289,obtuse
46,598,55,not
306,885,272,not
64,926,448,not
498,926,341,not
708,625,984,obtuse
953,345,832,obtuse
806,245,32,not
227,177,345,obtuse
280,8,193,not
119,522,336,not
642,535,752,acute
423,910,76,not
3,386,159,not
344,188,714,not
389,964,767,obtuse
195,618,154,not
334,615,754,obtuse
153,385,231,not
242,905,201,not
793,757,598,acute
125,347,798,not
230,787,84,not
833,524,45,not
42,174,717,not
18,387,585,not
803,473,973,obtuse
211,953,168,not
351,964,621,obtuse
234,402,942,not
953,393,312,not
757,518,854,acute
127,966,945,obtuse
50,898,751,not
405,217,341,obtuse
745,153,609,obtuse
615,950,529,obtuse
229,6,674,not
4,932,870,not
427,380,467,acute
283,488,807,not
151,164,240,obtuse
660,568,173,obtuse
927,734,390,obtuse
58,214,585,not
226,211,681,not
202,767,347,not
807,695,707,acute
281,102,10,not
742,667,989,acute
358,917,290,not
645,377,463,obtuse
312,809,131,not
666,946,627,obtuse
613,929,420,obtuse
774,660,190,obtuse
642,482,451,acute
357,118,117,not
995,300,631,not
870,285,998,obtuse
994,465,428,not
48,461,541,not
333,751,937,obtuse
346,421,472,acute
949,811,119,not
225,940,595,not
535,589,416,acute
631,932,918,acute
439,341,670,obtuse
190,539,657,obtuse
751,590,550,acute
747,197,983,not
751,173,237,not
789,833,941,acute
997,507,636,obtuse
802,95,143,not
354,732,858,obtuse
336,770,158,not
714,203,460,not
897,365,282,not
406,759,968,obtuse
539,959,191,not
152,562,655,obtuse
387,559,548,acute
311,913,538,not
299,492,75,not
430,799,320,not
903,983,629,acute
60,709,868,not
777,589,401,obtuse
923,343,378,not
253,358,179,obtuse
472,18,758,not
741,691,178,obtuse
900,704,625,acute
580,737,939,obtuse
28,758,641,not
122,209,842,not
98,787,401,not
413,767,284,not
621,976,67,not
194,117,214,acute
450,301,652,obtuse
267,220,180,acute
601,525,472,acute
289,500,436,acute
45,313,19,not
670,554,934,obtuse
527,60,922,not
318,164,135,not
19,853,706,not
180,530,812,not
966,184,664,not
546,12,799,not
744,755,632,acute
37,595,486,not
417,406,867,not
842,627,442,obtuse
67,483,245,not
572,259,143,not
213,136,781,not
187,354,94,not
908,627,173,not
936,689,651,acute
606,907,292,not
102,603,153,not
293,619,933,not
16,352,214,not
49,1,949,not
346,613,219,not
940,833,721,acute
702,690,106,obtuse
817,632,424,obtuse
656,736,524,acute
212,676,33,not
703,13,676,not
378,696,761,acute
284,249,408,obtuse
993,976,115,obtuse
738,683,169,obtuse
601,995,352,not
916,932,98,obtuse
217,781,494,not
367,715,899,obtuse
940,88,890,obtuse
861,241,866,acute
805,242,590,obtuse
826,818,569,acute
738,39,547,not
198,621,725,obtuse
541,116,547,acute
381,217,886,not
57,748,731,obtuse
369,388,554,obtuse
675,656,128,obtuse
996,231,768,obtuse
990,107,3,not
946,115,977,obtuse
213,443,309,obtuse
733,936,311,obtuse
911,654,32,not
885,676,46,not
507,963,119,not
834,231,220,not
966,14,137,not
101,610,311,not
662,90,733,obtuse
637,840,176,not
273,19,369,not
922,36,856,not
789,6,709,not
814,52,509,not
528,778,861,acute
302,821,417,not
635,160,13,not
767,773,347,acute
497,144,820,not
991,83,188,not
854,575,273,not
625,533,203,obtuse
61,922,21,not
203,200,924,not
710,228,840,obtuse
707,410,322,obtuse
568,119,813,not
751,442,516,obtuse
564,643,81,obtuse
631,645,103,obtuse
161,456,332,obtuse
564,938,809,acute
991,840,527,acute
938,231,538,not
729,688,281,acute
874,744,668,acute
728,670,988,acute
77,525,133,not
412,280,729,not
330,817,482,not
722,666,40,not
128,205,44,not
149,316,857,not
720,760,416,acute
255,408,662,obtuse
117,774,400,not
7,786,581,not
506,930,96,not
284,346,965,not
735,456,436,obtuse
977,623,912,acute
588,968,858,acute
735,145,466,not
467,500,492,acute
566,98,841,not
592,409,367,obtuse
764,603,122,not
790,240,370,not
305,773,68,not
929,934,380,acute
891,44,741,not
794,730,453,acute
808,526,144,not
25,34,517,not
982,376,770,obtuse
576,571,106,acute
706,285,310,not
393,626,488,acute
346,575,740,obtuse
447,370,433,acute
628,193,997,not
809,337,319,not
83,130,784,not
563,312,458,obtuse
472,961,461,not
574,911,278,not
451,700,515,obtuse
33,727,836,not
890,866,899,acute
825,65,298,not
752,148,349,not
718,768,465,acute
707,204,4,not
73,783,271,not
881,392,185,not
551,16,995,not
207,471,794,not
954,29,559,not
545,7,3,not
690,628,366,acute
822,383,853,acute
269,26,308,not
867,894,396,acute
915,156,744,not
150,693,114,not
644,81,25,not
516,840,451,obtuse
829,761,793,acute
590,419,215,obtuse
749,88,31,not
168,985,833,obtuse
276,187,934,not
72,540,887,not
190,293,916,not
577,880,694,acute
462,152,253,not
206,706,397,not
308,736,523,obtuse
428,752,209,not
241,559,742,obtuse
927,455,739,obtuse
333,634,35,not
714,81,41,not
120,693,313,not
460,556,577,acute
5,259,64,not
888,768,257,obtuse
626,66,412,not
802,757,585,acute
24,279,724,not
668,914,368,obtuse
335,907,854,acute
422,302,598,obtuse
213,365,171,obtuse
708,636,911,acute
40,312,834,not
375,749,672,acute
215,95,136,obtuse
223,431,916,not
27,508,940,not
392,560,132,not
129,534,367,not
650,869,611,acute
867,688,37,not
45,205,698,not
673,655,104,obtuse
279,889,304,not
170,154,429,not
572,451,459,acute
760,404,208,not
55,42,141,not
174,846,247,not
202,470,477,acute
292,542,437,obtuse
41,984,578,not
242,577,479,obtuse
583,219,148,not
126,602,518,obtuse
450,374,520,acute
516,86,405,not
410,967,95,not
721,219,365,not
749,24,423,not
884,927,770,acute
210,783,688,obtuse
996,940,443,acute
339,792,859,acute
600,303,367,obtuse
953,711,726,acute
110,823,952,not
523,487,885,obtuse
143,932,358,not
224,124,293,obtuse
139,360,22,not
271,382,825,not
552,709,636,acute
730,935,878,acute
977,765,61,not
108,192,817,not
541,554,564,acute
670,361,23,not
641,518,286,obtuse
278,91,698,not
56,947,231,not
489,563,959,obtuse
205,691,560,obtuse
883,191,400,not
358,931,704,obtuse
441,718,19,not
168,197,473,not
809,428,843,acute
337,103,287,obtuse
852,21,673,not
606,699,604,acute
959,585,342,not
873,79,729,not
605,896,179,not
863,303,260,not
20,177,513,not
679,446,530,acute
112,874,149,not
753,485,686,acute
78,359,503,not
150,238,394,not
743,808,215,obtuse
176,929,930,acute
355,332,596,obtuse
109,685,924,not
926,6,954,not
758,845,485,acute
56,941,681,not
710,165,580,obtuse
480,14,702,not
252,109,162,obtuse
264,616,30,not
217,673,837,obtuse
773,54,862,not
836,162,569,not
275,971,92,not
500,577,68,not
148,742,566,not
573,738,899,acute
548,599,510,acute
572,269,185,not
836,909,755,acute
28,133,917,not
950,120,488,not
225,750,414,not
34,208,950,not
835,758,599,acute
32,886,650,not
627,34,927,not
805,825,132,obtuse
358,246,873,not
195,785,427,not
908,877,433,acute
41,622,365,not
209,850,633,not
34,654,938,not
964,508,74,not
65,644,165,not
452,394,90,obtuse
659,280,870,obtuse
368,749,790,acute
914,28,671,not
194,617,746,obtuse
533,789,622,acute
746,765,307,acute
263,610,311,not
815,225,881,obtuse
269,553,657,obtuse
682,362,883,obtuse
940,396,242,not
321,58,878,not
759,683,863,acute
86,812,413,not
914,162,399,not
556,948,248,not
844,688,181,obtuse
196,207,632,not
784,782,308,acute
558,109,16,not
938,903,774,acute
292,732,554,obtuse
928,763,609,acute
309,829,233,not
263,914,218,not
377,347,85,obtuse
87,240,410,not
310,268,884,not
674,491,314,obtuse
551,987,87,not
419,663,369,obtuse
529,298,257,obtuse
899,270,34,not
463,662,956,obtuse
901,392,826,acute
852,453,847,acute
737,843,983,acute
25,172,439,not
513,851,914,acute
695,639,966,obtuse
430,606,134,not
498,420,861,obtuse
95,823,771,obtuse
679,892,137,not
193,681,15,not
991,194,535,not
247,501,550,acute
710,803,616,acute
940,705,1,not
21,72,799,not
433,580,20,not
289,497,796,not
267,217,978,not
102,399,212,not
276,904,813,obtuse
435,533,699,obtuse
461,236,85,not
456,211,520,obtuse
103,159,683,not
949,80,527,not
337,692,423,obtuse
923,699,467,obtuse
936,650,846,acute
427,487,770,obtuse
903,227,255,not
11,468,482,not
353,644,946,obtuse
13,599,922,not
763,942,160,not
316,327,455,obtuse
226,926,400,not
357,408,352,acute
683,643,562,acute
346,554,190,not
429,890,839,acute
993,334,563,not
354,263,298,acute
765,358,612,obtuse
710,897,597,acute
319,463,572,obtuse
702,208,853,obtuse
816,523,399,obtuse
159,35,455,not
21,771,539,not
834,386,669,obtuse
278,962,717,obtuse
89,961,403,not
615,240,2,not
813,54,728,not
790,200,425,not
152,352,399,obtuse
374,351,79,obtuse
783,764,189,acute
651,510,819,acute
783,733,551,acute
506,448,594,acute
877,438,472,obtuse
89,689,426,not
558,752,883,acute
846,114,185,not
207,177,387,not
652,982,688,obtuse
692,514,901,obtuse
807,205,150,not
473,623,465,acute
958,791,210,obtuse
867,406,317,not
274,98,748,not
937,742,200,obtuse
44,270,442,not
165,678,251,not
536,58,731,not
705,161,951,not
985,491,198,not
533,479,196,obtuse
713,569,806,acute
456,963,293,not
546,751,465,obtuse
60,736,819,not
946,106,690,not
158,585,41,not
23,859,488,not
597,60,732,not
329,862,797,acute
342,488,521,acute
294,468,461,acute
727,59,3,not
993,63,358,not
587,467,651,acute
181,888,579,not
909,15,735,not
569,480,113,obtuse
390,811,459,obtuse
165,639,62,not
751,745,271,acute
908,156,112,not
659,297,306,not
457,834,8,not
684,567,39,not
164,147,321,not
358,596,858,obtuse
129,855,89,not
767,119,365,not
107,425,382,obtuse
814,965,671,acute
177,855,628,not
845,551,78,not
720,139,268,not
139,836,19,not
444,335,819,not
868,154,40,not
208,826,214,not
334,560,385,obtuse
78,815,533,not
490,69,89,not
235,989,320,not
753,707,462,acute
985,19,262,not
432,503,201,obtuse
351,949,261,not
403,548,347,obtuse
225,63,732,not
177,607,302,not
260,741,269,not
197,52,888,not
214,795,916,obtuse
970,432,70,not
751,152,863,obtuse
35,571,947,not
805,569,272,obtuse
713,888,732,acute
656,278,902,obtuse
66,477,392,not
937,267,87,not
811,607,906,acute
615,945,803,acute
253,255,677,not
778,862,387,acute
543,824,87,not
883,629,761,acute
594,665,481,acute
601,924,563,obtuse
171,447,675,not
430,944,142,not
23,33,573,not
547,433,484,acute
263,963,792,obtuse
248,321,162,obtuse
827,664,740,acute
931,358,577,obtuse
564,829,625,acute
275,67,165,not
246,547,44,not
175,308,978,not
89,802,321,not
370,117,844,not
393,680,580,acute
583,917,772,acute
212,925,906,acute
656,383,698,acute
650,618,641,acute
411,293,685,obtuse
857,694,610,acute
813,427,615,obtuse
779,366,584,obtuse
114,525,979,not
4,252,56,not
276,560,787,obtuse
694,275,593,obtuse
162,140,880,not
639,903,354,obtuse
408,556,417,acute
489,993,130,not
257,543,77,not
42,780,394,not
445,71,102,not
521,210,57,not
527,583,466,acute
378,16,33,not
893,852,81,obtuse
578,162,208,not
21,328,524,not
447,77,529,not
288,784,837,obtuse
481,327,516,acute
656,106,400,not
849,694,890,acute
417,904,432,not
171,747,724,obtuse
716,630,969,obtuse
227,523,502,acute
753,343,377,not
322,768,225,not
887,667,163,not
347,516,12,not
22,319,514,not
13,948,16,not
37,468,646,not
730,73,687,obtuse
775,873,792,acute
870,226,454,not
800,663,406,obtuse
118,663,383,not
599,187,884,not
829,59,222,not
276,981,297,not
854,162,442,not
611,876,757,acute
45,682,760,not
766,891,786,acute
550,181,128,not
305,450,187,obtuse
403,305,623,obtuse
958,548,694,obtuse
600,119,943,not
211,607,1000,not
9,16,175,not
660,372,794,obtuse
803,785,905,acute
796,473,584,obtuse
1,661,28,not
701,728,226,acute
826,491,130,not
606,365,439,obtuse
885,865,228,acute
231,973,613,not
107,937,454,not
4,775,160,not
418,679,876,obtuse
361,650,685,acute
144,639,954,not
965,533,269,not
269,33,514,not
465,36,796,not
405,167,553,obtuse
438,412,51,obtuse
172,695,609,obtuse
403,678,745,acute
466,330,511,acute
398,8,907,not
555,644,236,obtuse
877,323,283,not
338,865,278,not
691,874,881,acute
401,62,40,not
294,345,305,acute
368,963,42,not
493,587,180,obtuse
378,952,644,obtuse
491,68,962,not
888,518,758,acute
387,129,397,acute
32,565,316,not
260,299,257,acute
75,465,839,not
940,666,760,acute
18,764,58,not
222,499,334,obtuse
227,479,122,not
98,868,416,not
931,288,624,not
478,369,956,not
194,592,39,not
95,431,515,obtuse
788,927,260,obtuse
415,192,627,not
511,187,967,not
797,218,237,not
596,341,958,not
421,298,44,not
526,280,479,acute
721,124,846,not
862,557,513,obtuse
771,242,775,acute
533,622,316,obtuse
195,216,390,obtuse
664,242,368,not
297,265,925,not
429,380,909,not
199,895,648,not
28,133,112,obtuse
824,819,605,acute
682,648,127,obtuse
679,364,600,acute
279,837,714,obtuse
642,957,407,obtuse
531,863,76,not
239,144,803,not
158,762,328,not
793,550,183,not
760,438,895,obtuse
176,176,935,not
817,90,980,not
375,297,717,not
314,954,115,not
955,487,249,not
700,180,468,not
536,422,646,acute
878,200,16,not
621,299,243,not
702,531,848,acute
622,206,550,obtuse
591,333,451,obtuse
75,497,110,not
839,439,114,not
663,878,865,acute
955,675,181,not
451,248,470,acute
227,518,697,obtuse
556,976,889,acute
164,352,337,acute
222,573,321,not
915,85,631,not
152,203,803,not
180,751,714,obtuse
855,448,563,obtuse
299,929,745,obtuse
766,737,675,acute
960,833,407,obtuse
235,480,780,not
367,716,526,obtuse
163,680,44,not
844,643,71,not
575,323,120,not
816,957,9,not
523,494,612,acute
843,215,12,not
916,434,557,obtuse
913,619,462,obtuse
639,409,85,not
231,686,854,obtuse
434,930,574,obtuse
826,684,76,not
944,992,580,acute
916,517,166,not
906,603,147,not
935,464,119,not
584,502,917,obtuse
437,144,816,not
388,346,733,obtuse
540,455,714,obtuse
865,192,897,obtuse
160,448,703,not
761,19,908,not
710,313,57,not
218,646,728,obtuse
900,293,484,not
419,417,803,obtuse
818,983,583,acute
873,439,771,acute
775,102,106,not
495,90,254,not
415,13,838,not
891,477,385,not
815,110,415,not
412,143,245,not
110,3,727,not
648,335,477,obtuse
425,705,228,not
944,12,816,not
784,5,604,not
590,101,867,not
921,589,497,obtuse
300,470,271,obtuse
616,346,442,obtuse
521,565,260,acute
717,396,290,not
768,381,786,acute
460,456,122,acute
892,578,168,not
31,589,520,not
21,38,159,not
434,43,585,not
847,843,380,acute
79,89,664,not
168,700,209,not
822,467,271,not
895,439,505,obtuse
609,244,124,not
602,425,203,obtuse
710,130,287,not
555,106,85,not
69,159,469,not
204,582,381,obtuse
36,27,447,not
596,778,578,acute
222,643,793,obtuse
693,829,411,obtuse
975,406,840,obtuse
141,779,484,not
988,907,45,not
92,897,792,not
210,437,357,obtuse
357,752,11,not
908,438,42,not
606,313,566,acute
793,963,177,obtuse
31,376,634,not
920,460,935,acute
587,402,698,acute
380,801,48,not
840,760,416,acute
848,562,208,not
369,130,216,not
746,967,205,not
521,136,683,not
854,188,970,obtuse
223,780,116,not
61,700,709,obtuse
413,851,698,obtuse
584,364,94,not
128,622,974,not
971,42,963,obtuse
724,68,124,not
11,367,446,not
692,500,885,obtuse
918,651,796,acute
731,118,658,obtuse
474,87,429,obtuse
370,258,224,obtuse
228,259,55,obtuse
286,678,588,obtuse
75,90,95,acute
947,458,188,not
139,492,356,obtuse
853,840,83,obtuse
477,118,331,not
766,585,687,acute
69,458,409,obtuse
653,62,109,not
96,460,972,not
188,677,962,not
662,807,192,obtuse
412,538,312,obtuse
967,161,728,not
201,516,159,not
177,182,92,acute
382,420,210,acute
515,240,354,obtuse
811,296,248,not
836,669,422,obtuse
303,25,998,not
672,831,603,acute
958,525,726,obtuse
652,238,303,not
165,531,319,not
454,20,715,not
733,258,642,obtuse
191,339,74,not
898,735,444,obtuse
141,484,38,not
861,871,882,acute
409,396,390,acute
339,165,783,not
884,693,647,acute
231,96,496,not
912,927,325,acute
55,144,394,not
229,718,705,acute
692,732,92,obtuse
233,432,977,not
650,732,135,obtuse
312,480,873,not
515,835,498,obtuse
432,945,545,obtuse
324,235,852,not
844,837,848,acute
824,927,193,obtuse
888,883,724,acute
543,379,667,obtuse
258,644,967,not
991,914,853,acute
952,679,867,acute
737,334,44,not
721,67,89,not
368,721,163,not
229,860,277,not
746,394,296,not
785,550,142,not
732,363,621,obtuse
787,365,197,not
454,999,988,acute
906,65,52,not
601,753,727,acute
972,255,16,not
762,320,10,not
568,132,951,not
761,106,970,not
806,777,839,acute
979,774,742,acute
256,590,927,not
29,233,80,not
870,28,64,not
664,60,824,not
10,105,299,not
144,653,381,not
24,1000,224,not
85,137,412,not
618,64,128,not
464,980,452,not
613,438,715,acute
672,774,594,acute
835,421,140,not
375,109,955,not
155,182,82,obtuse
570,387,314,obtuse
450,686,765,acute
435,722,346,obtuse
234,520,579,obtuse
538,879,371,obtuse
61,815,68,not
997,819,61,not
237,443,613,obtuse
852,605,673,acute
458,488,973,not
215,964,402,not
381,222,46,not
984,824,364,obtuse
460,610,915,obtuse
84,231,545,not
959,502,281,not
126,477,810,not
462,227,86,not
579,345,913,obtuse
811,98,972,not
840,720,869,acute
188,527,260,not
853,464,232,not
793,710,155,obtuse
167,600,238,not
546,627,479,acute
361,501,590,acute
171,764,416,not
15,390,380,obtuse
312,953,579,not
357,768,688,acute
196,813,492,not
225,448,555,obtuse
825,358,672,obtuse
354,804,826,acute
908,154,479,not
574,166,32,not
694,848,814,acute
31,67,619,not
961,581,41,not
247,1000,855,obtuse
941,919,231,acute
945,59,367,not
252,395,522,obtuse
20,720,448,not
688,651,577,acute
194,385,513,obtuse
740,990,389,obtuse
437,242,919,not
477,422,315,acute
969,747,990,acute
555,579,132,obtuse
781,257,891,obtuse
860,783,185,obtuse
137,261,251,acute
535,120,253,not
312,605,37,not
635,774,299,obtuse
975,946,273,acute
697,443,506,obtuse
142,122,863,not
220,338,490,obtuse
243,614,844,obtuse
296,849,421,not
797,715,147,obtuse
176,754,27,not
831,196,1000,obtuse
490,532,914,obtuse
52,387,833,not
471,766,501,obtuse
12,248,82,not
827,503,879,acute
314,561,117,not
164,90,126,obtuse
145,662,882,not
879,923,752,acute
478,814,222,not
938,796,784,acute
52,322,516,not
214,399,369,acute
361,964,854,obtuse
359,72,443,not
997,77,449,not
277,781,841,obtuse
286,626,747,obtuse
896,827,980,acute
719,728,172,acute
520,128,6,not
742,297,192,not
494,808,793,acute
919,941,34,obtuse
690,594,358,acute
689,700,866,acute
446,161,43,not
32,560,726,not
214,429,39,not
746,337,14,not
420,116,365,obtuse
903,302,507,not
532,68,344,not
944,458,375,not
62,1,353,not
898,740,293,obtuse
411,792,359,not
60,378,102,not
629,484,721,acute
258,991,687,not
507,128,306,not
681,458,814,acute
35,933,56,not
2,110,318,not
693,397,449,obtuse
543,874,258,not
124,686,797,obtuse
239,38,852,not
853,650,417,obtuse
876,202,644,not
976,79,3,not
220,605,988,not
76,359,982,not
636,732,938,acute
12,759,120,not
640,201,736,obtuse
40,594,654,not
642,169,713,obtuse
36,211,911,not
584,926,825,acute
147,525,207,not
606,139,573,obtuse
347,139,959,not
884,437,296,not
421,135,862,not
32,501,799,not
743,928,704,acute
347,864,443,not
413,199,426,acute
858,191,552,not
72,193,15,not
664,774,153,obtuse
982,751,410,obtuse
985,396,436,not
321,740,680,acute
886,96,495,not
825,700,579,acute
774,801,372,acute
955,439,793,obtuse
251,2,920,not
547,632,49,not
527,289,936,not
705,468,400,obtuse
414,199,473,obtuse
583,918,373,obtuse
586,965,956,acute
222,51,332,not
235,764,235,not
508,221,655,obtuse
468,391,923,not
612,312,620,acute
224,978,8,not
95,145,632,not
802,999,444,obtuse
36,692,378,not
938,450,638,obtuse
323,841,308,not
493,328,181,obtuse
430,389,796,obtuse
273,864,885,acute
114,32,232,not
146,71,918,not
356,217,624,not
953,132,603,not
700,381,128,not
913,443,592,obtuse
89,935,111,not
463,524,16,not
71,311,892,not
1,119,746,not
775,580,72,not
163,120,423,not
307,400,765,not
18,977,638,not
29,251,244,obtuse
120,663,185,not
121,511,78,not
183,138,974,not
256,687,723,acute
747,632,896,acute
185,670,808,obtuse
430,678,653,acute
142,914,377,not
297,980,589,not
414,369,985,not
817,653,97,not
360,760,583,obtuse
194,987,526,not
751,122,263,not
408,126,553,not
664,925,235,not
743,386,27,not
479,826,20,not
304,836,674,obtuse
624,442,140,not
257,814,960,obtuse
700,701,969,acute
788,972,801,acute
980,423,301,not
160,430,833,not
188,3,835,not
799,859,763,acute
854,743,912,acute
403,929,944,acute
858,899,699,acute
378,628,267,obtuse
820,763,722,acute
573,989,653,obtuse
475,268,126,not
470,332,823,not
522,203,408,obtuse
930,638,582,obtuse
911,956,378,acute
3,116,73,not
247,276,39,obtuse
43,61,909,not
325,325,329,acute
716,265,593,obtuse
394,613,128,not
81,53,166,not
421,593,669,acute
718,60,771,obtuse
621,630,381,acute
342,304,354,acute
913,106,962,obtuse
238,28,303,not
321,773,464,obtuse
406,618,102,not
946,45,882,not
104,214,202,acute
551,965,753,obtuse
132,66,205,not
695,894,600,acute
737,310,960,obtuse
211,710,487,not
575,9,154,not
282,295,743,not
901,901,633,acute
509,186,550,obtuse
832,468,157,not
